trade_id,symbol,entry_time,entry_price,exit_time,exit_price,pnl,exit_reason,strategy_id,ai_confidence_score
N/A,RELIANCE,2025-09-01 15:19:40.230206,1000.0,2025-09-01 15:19:40.233289,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:19:40.230206,1000.0,2025-09-01 15:19:40.236581,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:19:40.230206,1000.0,2025-09-01 15:19:40.237995,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:19:40.230206,1000.0,2025-09-01 15:19:40.237995,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:19:40.230206,1000.0,2025-09-01 15:19:40.240368,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:19:40.230206,1000.0,2025-09-01 15:19:40.241462,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:19:40.389680,500.0,2025-09-01 15:19:40.390677,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:19:40.391675,500.0,2025-09-01 15:19:40.391675,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:19:42.047986,500.0,2025-09-01 15:19:42.049017,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:19:42.065819,100.0,2025-09-01 15:19:42.066851,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:19:42.134937,100.0,2025-09-01 15:19:42.135968,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:19:42.224856,100.0,2025-09-01 15:19:42.225854,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:19:42.229844,100.0,2025-09-01 15:19:42.230841,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:19:42.253118,100.0,2025-09-01 15:19:42.254212,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:19:42.271870,100.0,2025-09-01 15:19:42.272902,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:21:01.868585,1000.0,2025-09-01 15:21:01.869616,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:21:01.868585,1000.0,2025-09-01 15:21:01.871762,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:21:01.868585,1000.0,2025-09-01 15:21:01.873157,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:21:01.868585,1000.0,2025-09-01 15:21:01.873157,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:21:01.868585,1000.0,2025-09-01 15:21:01.874464,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:21:01.868585,1000.0,2025-09-01 15:21:01.874464,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:21:02.028210,500.0,2025-09-01 15:21:02.031661,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:21:02.032722,500.0,2025-09-01 15:21:02.032722,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:21:03.730012,500.0,2025-09-01 15:21:03.731009,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:21:03.749958,100.0,2025-09-01 15:21:03.750956,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:21:03.820227,100.0,2025-09-01 15:21:03.820227,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:21:03.873582,100.0,2025-09-01 15:21:03.874579,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:21:03.878569,100.0,2025-09-01 15:21:03.878569,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:21:03.894267,100.0,2025-09-01 15:21:03.894267,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:21:03.913312,100.0,2025-09-01 15:21:03.914343,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:22:39.721124,1000.0,2025-09-01 15:22:39.725351,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:22:39.721124,1000.0,2025-09-01 15:22:39.729763,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:22:39.721124,1000.0,2025-09-01 15:22:39.731847,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:22:39.721124,1000.0,2025-09-01 15:22:39.732883,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:22:39.721124,1000.0,2025-09-01 15:22:39.733918,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:22:39.721124,1000.0,2025-09-01 15:22:39.736189,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:22:39.896971,500.0,2025-09-01 15:22:39.900126,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:22:39.901138,500.0,2025-09-01 15:22:39.901138,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:22:41.508256,500.0,2025-09-01 15:22:41.509672,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:22:41.525145,100.0,2025-09-01 15:22:41.526175,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:22:41.595186,100.0,2025-09-01 15:22:41.595186,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:22:41.652243,100.0,2025-09-01 15:22:41.652243,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:22:41.656561,100.0,2025-09-01 15:22:41.656561,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:22:41.701609,100.0,2025-09-01 15:22:41.702606,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:22:41.726203,100.0,2025-09-01 15:22:41.727200,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:24:03.212853,1000.0,2025-09-01 15:24:03.213884,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:24:03.212853,1000.0,2025-09-01 15:24:03.215121,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:24:03.212853,1000.0,2025-09-01 15:24:03.216161,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:24:03.212853,1000.0,2025-09-01 15:24:03.217413,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:24:03.212853,1000.0,2025-09-01 15:24:03.217413,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:24:03.212853,1000.0,2025-09-01 15:24:03.218558,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:24:03.372989,500.0,2025-09-01 15:24:03.372989,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:24:03.374021,500.0,2025-09-01 15:24:03.374021,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:24:05.079372,500.0,2025-09-01 15:24:05.080369,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:24:05.096636,100.0,2025-09-01 15:24:05.097809,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:24:05.188722,100.0,2025-09-01 15:24:05.189719,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:24:05.255043,100.0,2025-09-01 15:24:05.255043,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:24:05.259364,100.0,2025-09-01 15:24:05.259364,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:24:05.273679,100.0,2025-09-01 15:24:05.273679,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:24:05.291749,100.0,2025-09-01 15:24:05.291749,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:25:35.112717,1000.0,2025-09-01 15:25:35.114778,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:25:35.112717,1000.0,2025-09-01 15:25:35.115968,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:25:35.112717,1000.0,2025-09-01 15:25:35.117242,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:25:35.112717,1000.0,2025-09-01 15:25:35.117242,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:25:35.112717,1000.0,2025-09-01 15:25:35.118505,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:25:35.112717,1000.0,2025-09-01 15:25:35.119638,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:25:35.272161,500.0,2025-09-01 15:25:35.274265,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:25:35.275301,500.0,2025-09-01 15:25:35.275301,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:25:36.949668,500.0,2025-09-01 15:25:36.950699,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:25:36.966889,100.0,2025-09-01 15:25:36.967857,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:25:37.037651,100.0,2025-09-01 15:25:37.038693,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:25:37.120674,100.0,2025-09-01 15:25:37.121675,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:25:37.124079,100.0,2025-09-01 15:25:37.125489,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:25:37.139881,100.0,2025-09-01 15:25:37.139881,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:25:37.157840,100.0,2025-09-01 15:25:37.157840,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:27:07.660991,1000.0,2025-09-01 15:27:07.665202,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:27:07.660991,1000.0,2025-09-01 15:27:07.668337,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:27:07.660991,1000.0,2025-09-01 15:27:07.669731,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:27:07.660991,1000.0,2025-09-01 15:27:07.671933,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:27:07.660991,1000.0,2025-09-01 15:27:07.672970,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:27:07.660991,1000.0,2025-09-01 15:27:07.673974,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:27:07.840408,500.0,2025-09-01 15:27:07.844106,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:27:07.845159,500.0,2025-09-01 15:27:07.846216,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:27:09.496304,500.0,2025-09-01 15:27:09.497302,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:27:09.513260,100.0,2025-09-01 15:27:09.514256,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:27:09.583429,100.0,2025-09-01 15:27:09.584460,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:27:09.674337,100.0,2025-09-01 15:27:09.675368,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:27:09.678688,100.0,2025-09-01 15:27:09.679720,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:27:09.694120,100.0,2025-09-01 15:27:09.694120,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:27:09.712071,100.0,2025-09-01 15:27:09.713070,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:28:30.397636,1000.0,2025-09-01 15:28:30.399698,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:28:30.397636,1000.0,2025-09-01 15:28:30.400797,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:28:30.397636,1000.0,2025-09-01 15:28:30.401892,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:28:30.397636,1000.0,2025-09-01 15:28:30.403170,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:28:30.397636,1000.0,2025-09-01 15:28:30.403170,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:28:30.397636,1000.0,2025-09-01 15:28:30.404558,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:28:30.544426,500.0,2025-09-01 15:28:30.544426,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:28:30.545457,500.0,2025-09-01 15:28:30.545457,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:28:32.412208,500.0,2025-09-01 15:28:32.414286,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:28:32.433973,100.0,2025-09-01 15:28:32.435004,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:28:32.501673,100.0,2025-09-01 15:28:32.501673,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:28:32.556839,100.0,2025-09-01 15:28:32.556839,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:28:32.560434,100.0,2025-09-01 15:28:32.561465,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:28:32.575124,100.0,2025-09-01 15:28:32.576154,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:28:32.593985,100.0,2025-09-01 15:28:32.593985,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:30:15.233314,1000.0,2025-09-01 15:30:15.235375,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:30:15.233314,1000.0,2025-09-01 15:30:15.236559,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:30:15.233314,1000.0,2025-09-01 15:30:15.237601,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:30:15.233314,1000.0,2025-09-01 15:30:15.238616,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:30:15.233314,1000.0,2025-09-01 15:30:15.239794,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:30:15.233314,1000.0,2025-09-01 15:30:15.239794,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:30:15.361736,500.0,2025-09-01 15:30:15.363061,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:30:15.363061,500.0,2025-09-01 15:30:15.363061,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:30:17.029330,500.0,2025-09-01 15:30:17.030332,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:30:17.045888,100.0,2025-09-01 15:30:17.047146,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:30:17.115753,100.0,2025-09-01 15:30:17.115753,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:30:17.189372,100.0,2025-09-01 15:30:17.203504,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:30:17.210485,100.0,2025-09-01 15:30:17.210485,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:30:17.235640,100.0,2025-09-01 15:30:17.237050,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:30:17.254937,100.0,2025-09-01 15:30:17.254937,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:55:55.625850,1000.0,2025-09-01 15:55:55.628991,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:55:55.625850,1000.0,2025-09-01 15:55:55.632103,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:55:55.625850,1000.0,2025-09-01 15:55:55.634446,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:55:55.625850,1000.0,2025-09-01 15:55:55.635494,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:55:55.625850,1000.0,2025-09-01 15:55:55.637957,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:55:55.625850,1000.0,2025-09-01 15:55:55.638988,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:55:55.787382,500.0,2025-09-01 15:55:55.790548,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:55:55.791588,500.0,2025-09-01 15:55:55.791896,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:55:57.490507,500.0,2025-09-01 15:55:57.491867,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:55:57.510284,100.0,2025-09-01 15:55:57.511281,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:55:57.582542,100.0,2025-09-01 15:55:57.583546,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:55:57.684281,100.0,2025-09-01 15:55:57.685281,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:55:57.688522,100.0,2025-09-01 15:55:57.689522,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:55:57.705146,100.0,2025-09-01 15:55:57.705146,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:55:57.723098,100.0,2025-09-01 15:55:57.723098,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:57:40.091500,1000.0,2025-09-01 15:57:40.095047,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:57:40.091500,1000.0,2025-09-01 15:57:40.100101,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:57:40.091500,1000.0,2025-09-01 15:57:40.103532,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:57:40.091500,1000.0,2025-09-01 15:57:40.106523,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:57:40.091500,1000.0,2025-09-01 15:57:40.108516,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:57:40.091500,1000.0,2025-09-01 15:57:40.109513,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:57:40.254695,500.0,2025-09-01 15:57:40.255729,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:57:40.255729,500.0,2025-09-01 15:57:40.255729,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:57:41.992215,500.0,2025-09-01 15:57:41.994210,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:57:42.017136,100.0,2025-09-01 15:57:42.018166,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:57:42.021699,100.0,2025-09-01 15:57:42.022729,100.0,0.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:57:42.042146,100.0,2025-09-01 15:57:42.042146,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:57:42.049088,100.0,2025-09-01 15:57:42.050118,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:57:42.053610,100.0,2025-09-01 15:57:42.054640,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:57:42.068961,100.0,2025-09-01 15:57:42.068961,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:57:42.091395,100.0,2025-09-01 15:57:42.092502,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 16:12:46.011707,1000.0,2025-09-01 16:12:46.014837,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:12:46.011707,1000.0,2025-09-01 16:12:46.018146,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:12:46.011707,1000.0,2025-09-01 16:12:46.020222,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:12:46.011707,1000.0,2025-09-01 16:12:46.021229,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:12:46.011707,1000.0,2025-09-01 16:12:46.022266,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:12:46.011707,1000.0,2025-09-01 16:12:46.024337,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 16:12:46.444975,500.0,2025-09-01 16:12:46.446005,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 16:12:46.446005,500.0,2025-09-01 16:12:46.446005,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 16:12:50.726498,500.0,2025-09-01 16:12:50.728584,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 16:12:50.760259,100.0,2025-09-01 16:12:50.761289,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 16:12:50.765077,100.0,2025-09-01 16:12:50.765077,100.0,0.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 16:12:50.785582,100.0,2025-09-01 16:12:50.785582,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 16:12:50.795253,100.0,2025-09-01 16:12:50.796250,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 16:12:50.799360,100.0,2025-09-01 16:12:50.800391,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 16:12:50.822206,100.0,2025-09-01 16:12:50.822206,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 16:12:50.843384,100.0,2025-09-01 16:12:50.843384,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 16:17:58.888082,1000.0,2025-09-01 16:17:58.889857,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:17:58.888082,1000.0,2025-09-01 16:17:58.891521,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:17:58.888082,1000.0,2025-09-01 16:17:58.892789,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:17:58.888082,1000.0,2025-09-01 16:17:58.893913,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:17:58.888082,1000.0,2025-09-01 16:17:58.894980,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:17:58.888082,1000.0,2025-09-01 16:17:58.895982,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 16:17:59.067775,500.0,2025-09-01 16:17:59.068858,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 16:17:59.069400,500.0,2025-09-01 16:17:59.069400,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 16:18:00.749226,500.0,2025-09-01 16:18:00.750353,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 16:18:00.769022,100.0,2025-09-01 16:18:00.770293,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 16:18:00.773545,100.0,2025-09-01 16:18:00.774085,100.0,0.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 16:18:00.792366,100.0,2025-09-01 16:18:00.792878,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 16:18:00.800634,100.0,2025-09-01 16:18:00.801137,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 16:18:00.805346,100.0,2025-09-01 16:18:00.805859,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 16:18:00.823432,100.0,2025-09-01 16:18:00.823974,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 16:18:00.845122,100.0,2025-09-01 16:18:00.846119,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 16:19:43.941716,1000.0,2025-09-01 16:19:43.945704,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:19:43.941716,1000.0,2025-09-01 16:19:43.949694,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:19:43.941716,1000.0,2025-09-01 16:19:43.950690,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:19:43.941716,1000.0,2025-09-01 16:19:43.952686,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:19:43.941716,1000.0,2025-09-01 16:19:43.953684,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 16:19:43.941716,1000.0,2025-09-01 16:19:43.955677,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 16:19:44.108581,500.0,2025-09-01 16:19:44.110680,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 16:19:44.111722,500.0,2025-09-01 16:19:44.111722,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 16:19:45.737341,500.0,2025-09-01 16:19:45.739427,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 16:19:45.762392,100.0,2025-09-01 16:19:45.763454,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 16:19:45.766940,100.0,2025-09-01 16:19:45.766940,100.0,0.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 16:19:45.783129,100.0,2025-09-01 16:19:45.783129,110.0,100.0,eod,eod,0
